id,name,category,confidence,is_sendable,row_count,last_modified,folder_path
879b1472-eab0-ef11-ba5e-d4f5ef3de439,Bridgestone TXD TransLog,OTHER,REVIEW,True,228756,2024-12-02,
4fc35880-9eb4-ee11-ba51-d4f5ef3de496,CES Survey IL,OTHER,REVIEW,True,51403,2024-01-16,
51e2096e-f3d5-f011-a5ad-5cba2c7c7ee0,COUNTS Digital Receipts Not Sent - DT and AT,OTHER,REVIEW,False,2,2025-12-16,
931e9b7a-0056-f011-a5ae-5cba2c7d39f0,Click_AbandonCart,OTHER,REVIEW,False,102686,2025-06-30,
6c16085f-812b-f011-ba73-d4f5ef3de4c9,Clone_DTC_Promo,OTHER,REVIEW,True,1,2025-05-07,
33e25a63-1347-f011-a5ae-5cba2c7d39f0,Contacts without Channel Addresses,OTHER,REVIEW,True,1560451,2025-06-11,
42daaa0d-1f94-f011-a5ad-5cba2c7c7ee0,Customer Most Recent Phone - MOBILE STAGING,OTHER,REVIEW,False,21587426,2025-09-17,
99db82e8-38bb-f011-a5ad-5cba2c7c7ee0,Customer_Phone_Not_In_VTVSMS,OTHER,REVIEW,False,4323898,2025-11-06,
34737bbb-37bb-f011-a5ad-5cba2c7c7ee0,Customer_Phone_joined_with_VTVSMS,OTHER,REVIEW,False,1355714,2025-11-06,
0b7cd4ca-c297-f011-a5ad-5cba2c7c7ee0,DEV-Customer Most Recent Phone,OTHER,REVIEW,False,44055497,2025-09-22,
6f75579a-7f2b-f011-ba73-d4f5ef3de4c9,DEV_DTC_Sponsor_Audience,OTHER,REVIEW,True,1,2025-05-07,
8fd65979-ba17-ef11-ba57-d4f5ef3de4e6,DEV_Tire_Review_ErrorLog,OTHER,REVIEW,False,2,2024-05-21,
61b374ef-7f1f-ef11-ba57-d4f5ef3de4e6,DT - Product_Review_Send - 05312024 catchup,OTHER,REVIEW,True,86381,2024-05-31,
8d7f38c6-0728-ed11-ba3f-d4f5ef3de4c9,DT SMS Opt In Status,OTHER,REVIEW,False,975526,2024-02-01,
9ab4ba70-7d57-f011-a5ae-5cba2c7d39f0,DT SMS Opt In Status - 70700 only,OTHER,REVIEW,False,532491,2025-07-02,
7332ebd4-78fb-ee11-ba52-d4f5ef3de439,DTC ATC Feb 2021 Without Subsequent Transactions,OTHER,REVIEW,True,221361,2024-04-15,
a08ee484-2e45-e211-8b8e-3c4a92e57a48,DTC Tire Product List,OTHER,REVIEW,False,42785,2024-04-16,
e0684715-37e2-ee11-ba52-d4f5ef3de439,DTC Tire Product List New 3 2024,OTHER,REVIEW,False,42569,2024-03-14,
093b4b3c-f9dc-f011-a5ad-5cba2c7c7ee0,DTC Web Signups Checker,OTHER,REVIEW,False,13785,2025-12-19,
45fef837-c3c6-ee11-ba52-d4f5ef3de439,DTC_Activity_Log_Subs,OTHER,REVIEW,False,16855406,2024-02-08,
c1eeb95b-d8c6-ee11-ba52-d4f5ef3de439,DTC_Activity_Log_Subs_Dedup,OTHER,REVIEW,False,9475885,2024-02-08,
4edf8896-aec9-ee11-ba52-d4f5ef3de439,DTC_Activity_Log_Tire,OTHER,REVIEW,False,872128,2024-03-07,
8f303ac6-f346-f011-a5ae-5cba2c7d39f0,DTC_AdStudio_Truck_Owners,OTHER,REVIEW,True,5685915,2025-06-16,
4520a9a0-924b-f011-a5ae-5cba2c7d39f0,DTC_AdStudio_Truck_SUV_Owners,OTHER,REVIEW,True,14235426,2025-06-17,
c455c0b4-b034-ef11-ba57-d4f5ef3de4e6,DTC_Brand_Click_L60D,OTHER,REVIEW,True,20,2024-06-28,
90924fa4-ad34-ef11-ba57-d4f5ef3de4e6,DTC_Brand_Click_Staging,OTHER,REVIEW,False,40,2024-06-28,
178cefe7-7440-ef11-ba57-d4f5ef3de4e6,DTC_Bridgestone_Firestone_Click_L60D,OTHER,REVIEW,True,3,2024-07-12,
92b00b06-7540-ef11-ba57-d4f5ef3de4e6,DTC_Continental_Click_L60D,OTHER,REVIEW,True,0,2024-07-12,
c5969d1d-8e98-ef11-ba5e-d4f5ef3de439,DTC_Customer_Activity_Log_VISION_To_LEGACY,OTHER,REVIEW,False,8865221,2024-11-04,
c68e68cc-e2b7-ef11-ba5e-d4f5ef3de439,DTC_Customer_Activity_Log_VISION_To_LEGACY Create Filter for Indexing,OTHER,REVIEW,False,0,2024-12-11,
edcc9ec8-8d9c-ef11-ba5e-d4f5ef3de439,DTC_Customer_Activity_log_vision_To_Legacy-11-5-2024,OTHER,REVIEW,False,1798,2024-11-06,
608612b1-b208-ef11-ba52-d4f5ef3de439,DTC_Customer_Transaction_Log_Import_VISION,OTHER,REVIEW,False,216634,2024-11-01,
a216fcf0-4712-ef11-ba57-d4f5ef3de4e6,DTC_Customer_Transaction_Log_VISION,OTHER,REVIEW,False,33481838,2024-05-14,
beb2f789-1893-ef11-ba5c-d4f5ef3de497,DTC_Customer_Transaction_Log_VISION_To_LEGACY,OTHER,REVIEW,False,33481838,2024-10-28,
c835cc49-64ff-ef11-ba73-d4f5ef3de4c9,DTC_EV_Owners,OTHER,REVIEW,True,506525,2025-03-12,
9875ab34-1e94-e711-8fba-38eaa7158569,DTC_General_Thank_You_Send_v2,OTHER,REVIEW,True,48920,2025-07-08,
e9dabb50-4951-f011-a5ae-5cba2c7d39f0,DTC_General_Thank_You_Send_v2 - HOLDING,OTHER,REVIEW,True,31968,2025-06-24,
82c3ede9-826d-f011-a5ae-5cba2c7d39f0,DTC_General_Thank_You_Send_v2 HOLDING,OTHER,REVIEW,True,11,2025-07-30,
c39c6d00-56be-f011-a5ad-5cba2c7c7ee0,DTC_General_Thank_You_Send_v2_DEDUPE,OTHER,REVIEW,True,48920,2025-11-10,
c48232af-e196-ef11-ba5c-d4f5ef3de497,DTC_Highly_Engaged_Click_L30D,OTHER,REVIEW,True,9579,2024-10-30,
8209f775-e296-ef11-ba5c-d4f5ef3de497,DTC_Highly_Engaged_Click_L30D_Staging,OTHER,REVIEW,False,17893,2024-10-30,
fbcf26a3-e196-ef11-ba5c-d4f5ef3de497,DTC_Highly_Engaged_Click_L60D,OTHER,REVIEW,True,13490,2024-10-30,
3ecaf96f-e296-ef11-ba5c-d4f5ef3de497,DTC_Highly_Engaged_Click_L60D_Staging,OTHER,REVIEW,False,27423,2024-10-30,
099feb41-b034-ef11-ba57-d4f5ef3de4e6,DTC_Highly_Engaged_Click_L90D,OTHER,REVIEW,True,23816,2024-06-27,
0aa04bbe-a434-ef11-ba57-d4f5ef3de4e6,DTC_Highly_Engaged_Click_L90D_Staging,OTHER,REVIEW,False,50000,2024-10-30,
a4bcac7c-a4d5-ee11-ba52-d4f5ef3de439,DTC_Master_Subscriber,OTHER,REVIEW,True,9513076,2024-02-27,
1e2e492a-7540-ef11-ba57-d4f5ef3de4e6,DTC_Michelin_Click_L60D,OTHER,REVIEW,True,2,2024-07-12,
5ac53d1c-a8d1-ee11-ba52-d4f5ef3de439,DTC_Promo_Audience,OTHER,REVIEW,True,15691111,2024-02-22,
67bc1d7e-8e6f-ef11-ba57-d4f5ef3de4e6,DTC_Promo_Brand_Bridgestone_CTRL,OTHER,REVIEW,True,55582,2024-09-10,
cedf8870-5057-f011-a5ae-5cba2c7d39f0,DTC_Promo_Brand_Bridgestone_REMAINDER,OTHER,REVIEW,True,9514346,2025-07-02,
00248b76-432b-f011-ba73-d4f5ef3de4c9,DTC_Promo_Brand_Michelin_CTRL,OTHER,REVIEW,True,225681,2025-05-07,
3ee73c19-452b-f011-ba73-d4f5ef3de4c9,DTC_Promo_Brand_Michelin_REMAINDER,OTHER,REVIEW,True,9174148,2025-05-07,
1a5b3aec-2071-ef11-ba5c-d4f5ef3de497,DTC_Promo_Brand_Nitto_CTRL,OTHER,REVIEW,True,25947,2024-09-12,
34b03990-8e6f-ef11-ba57-d4f5ef3de4e6,DTC_Promo_Brand_Other_REMAINDER,OTHER,REVIEW,True,9216565,2024-09-10,
f3847c01-8b6f-ef11-ba57-d4f5ef3de4e6,DTC_Promo_Brand_Yokohama_CTRL,OTHER,REVIEW,True,122943,2024-09-10,
9b8f1b1e-12a1-ef11-ba5e-d4f5ef3de439,DTC_Promo_C30D_NP1Y_CTRL_50PCT,OTHER,REVIEW,True,39989,2024-11-12,
120ba85a-12a1-ef11-ba5e-d4f5ef3de439,DTC_Promo_C30D_NP1Y_REMAIN,OTHER,REVIEW,True,9545533,2024-11-12,
8adadabb-f8b4-f011-a5ad-5cba2c7c7ee0,DTC_Promo_Split_Control,OTHER,REVIEW,True,4812258,2025-10-29,
c1313b50-f1db-ee11-ba52-d4f5ef3de439,DTC_Promo_Subscriber,OTHER,REVIEW,True,9625511,2025-09-08,
43e65122-3542-f011-a5ae-5cba2c7d39f0,DTC_Promo_Subscriber - salesforce domains,OTHER,REVIEW,True,22,2025-06-05,
94b48ca7-a17e-f011-a5ad-5cba2c7c7ee0,DTC_Promo_Subscriber_20250824,OTHER,REVIEW,True,6759823,2025-08-21,
130ee86a-3a7f-ef11-ba5c-d4f5ef3de497,DTC_Promo_Subscriber_5Way_Split_1,OTHER,REVIEW,True,0,2024-09-30,
dc162a7d-3a7f-ef11-ba5c-d4f5ef3de497,DTC_Promo_Subscriber_5Way_Split_2,OTHER,REVIEW,True,0,2024-09-30,
22084c95-3a7f-ef11-ba5c-d4f5ef3de497,DTC_Promo_Subscriber_5Way_Split_3,OTHER,REVIEW,True,0,2024-09-30,
03b159a7-3a7f-ef11-ba5c-d4f5ef3de497,DTC_Promo_Subscriber_5Way_Split_4,OTHER,REVIEW,True,0,2024-09-30,
f5ef73b9-3a7f-ef11-ba5c-d4f5ef3de497,DTC_Promo_Subscriber_5Way_Split_5,OTHER,REVIEW,True,0,2024-09-30,
3e477353-d50f-f011-ba73-d4f5ef3de4c9,DTC_Promo_Subscriber_AbandonCart_CTRL_50PCT,OTHER,REVIEW,True,1431,2025-04-02,
af8f7383-d50f-f011-ba73-d4f5ef3de4c9,DTC_Promo_Subscriber_AbandonCart_REMAINDER,OTHER,REVIEW,True,9622648,2025-04-02,
81c3764c-8df2-ee11-ba52-d4f5ef3de439,DTC_Promo_Subscriber_Banner_QA,OTHER,REVIEW,True,3,2024-04-04,
2a7714a1-9890-ef11-ba5c-d4f5ef3de497,DTC_Promo_Subscriber_CTRL_50PCT,OTHER,REVIEW,True,4812755,2024-10-22,
1c4e9fe8-3524-ef11-ba57-d4f5ef3de4e6,DTC_Promo_Subscriber_CTRL_80PCT,OTHER,REVIEW,True,7700408,2024-06-06,
4afc5fc2-7d0c-ef11-ba52-d4f5ef3de439,DTC_Promo_Subscriber_CTRL_90PCT,OTHER,REVIEW,True,8662959,2024-05-07,
11ac280d-f5e4-f011-a5ad-5cba2c7c7ee0,DTC_Promo_Subscriber_Checker,OTHER,REVIEW,True,1,2025-12-29,
d896a8e0-8b14-f011-ba73-d4f5ef3de4c9,DTC_Promo_Subscriber_EVs_CTRL_50PCT,OTHER,REVIEW,True,126362,2025-04-08,
4bbdda21-0fe3-ef11-ba5e-d4f5ef3de439,DTC_Promo_Subscriber_Gmail_CTRL_50PCT,OTHER,REVIEW,True,2920533,2025-02-04,
ac9cec6d-cfa9-f011-a5ad-5cba2c7c7ee0,DTC_Promo_Subscriber_ILC,OTHER,REVIEW,True,84395,2025-10-15,
f815c0f2-8b14-f011-ba73-d4f5ef3de4c9,DTC_Promo_Subscriber_No_EVs_REMAINDER,OTHER,REVIEW,True,9351437,2025-04-08,
0dc9c588-9a90-ef11-ba5c-d4f5ef3de497,DTC_Promo_Subscriber_No_Trucks,OTHER,REVIEW,True,7335396,2024-10-22,
2b70ee33-0fe3-ef11-ba5e-d4f5ef3de439,DTC_Promo_Subscriber_NonGmail_REMAINDER,OTHER,REVIEW,True,3784444,2025-02-04,
b4ee21fa-f0f1-ee11-ba52-d4f5ef3de439,DTC_Promo_Subscriber_QA,OTHER,REVIEW,True,2,2024-08-14,
b381c0bb-6298-ef11-ba5e-d4f5ef3de439,DTC_Promo_Subscriber_Truck_CTRL_50PCT,OTHER,REVIEW,True,1134382,2024-12-10,
df62976a-9a90-ef11-ba5c-d4f5ef3de497,DTC_Promo_Subscriber_Truck_Owners,OTHER,REVIEW,True,2268765,2024-10-22,
8ac23c0f-ac6f-ef11-ba57-d4f5ef3de4e6,DTC_Promo_Subscriber_Truck_QA,OTHER,REVIEW,True,9250093,2024-09-10,
ea636d6a-1b7c-ef11-ba5c-d4f5ef3de497,DTC_Promo_Subscriber_Winter,OTHER,REVIEW,True,0,2024-09-26,
326da0c8-a534-ef11-ba57-d4f5ef3de4e6,DTC_Purchase_Staging,OTHER,REVIEW,False,4133979,2024-06-28,
45b84a0c-9688-ee11-ba51-d4f5ef3de496,DTC_ReEngagement_ActiveSubscribers,OTHER,REVIEW,True,9039705,2024-02-12,
01a0d656-9788-ee11-ba51-d4f5ef3de496,DTC_ReEngagement_Injection,OTHER,REVIEW,True,502431,2024-02-12,
c19d7118-bc84-ee11-ba51-d4f5ef3de496,DTC_ReEngagement_LastClick,OTHER,REVIEW,False,6777416,2024-01-29,
581999bd-9788-ee11-ba51-d4f5ef3de496,DTC_ReEngagement_Log,OTHER,REVIEW,False,702431,2024-01-29,
91cb4e3e-d084-ef11-ba5c-d4f5ef3de497,DTC_SaveThePromo_WebSignups,OTHER,REVIEW,False,6,2024-10-08,
847d1876-6224-f011-ba73-d4f5ef3de4c9,DTC_Sponsor_Audience,OTHER,REVIEW,True,399,2025-05-07,
fc6090f2-6424-f011-ba73-d4f5ef3de4c9,DTC_Sponsor_Log,OTHER,REVIEW,False,3402,2025-04-28,
bca6abc4-9c26-f011-ba73-d4f5ef3de4c9,DTC_Sponsor_Subscriptions,OTHER,REVIEW,True,3195,2025-05-01,
0f858fea-5e24-f011-ba73-d4f5ef3de4c9,DTC_Sponsor_Upload,OTHER,REVIEW,False,399,2025-05-19,
3776c3ca-199a-f011-a5ad-5cba2c7c7ee0,DTC_Subscriber_Profile_WASH,OTHER,REVIEW,False,1507724,2025-09-25,
86a2bfeb-da38-e211-8b8e-3c4a92e57a48,DTC_Subscriber_Vehicles,OTHER,REVIEW,True,82040746,2025-04-09,
c3a8f4fe-a4f7-f011-a5ad-5cba2c7c7ee0,DTC_Subscriber_Vehicles_TEMP,OTHER,REVIEW,True,32778,2026-01-22,
94d6c264-fdb0-ef11-ba5e-d4f5ef3de439,DTC_Vehicle_ID_New BU 12-2-2025,OTHER,REVIEW,False,83866,2024-12-02,
6cccbca0-461d-ef11-ba57-d4f5ef3de4e6,DTC_Vehicle_ID_New-5-2024-validation,OTHER,REVIEW,False,71995,2024-05-28,
f932d081-4b1d-ef11-ba57-d4f5ef3de4e6,DTC_Vehicle_ID_New-Legacy,OTHER,REVIEW,False,59816,2024-05-28,
06565c39-a74d-ef11-ba57-d4f5ef3de4e6,DTC_Vehicle_ID_Stage,OTHER,REVIEW,False,83866,2024-07-29,
c2481199-7440-ef11-ba57-d4f5ef3de4e6,DTC_Yokohama_Click_L60D,OTHER,REVIEW,True,1,2024-07-12,
9a473986-c150-ee11-ba57-d4f5ef3de4c9,DTC_welcome_audience,OTHER,REVIEW,True,39155,2024-04-03,
d2a0a507-8685-ef11-ba5c-d4f5ef3de497,DTC_welcome_audience_Sponsor,OTHER,REVIEW,True,0,2024-10-08,
d92668be-95bb-ee11-ba52-d4f5ef3de439,DTC_welcome_subscriptions,OTHER,REVIEW,True,36848,2024-04-03,
d5a0a507-8685-ef11-ba5c-d4f5ef3de497,DTC_welcome_subscriptions_Sponsor,OTHER,REVIEW,True,0,2024-10-08,
a7eaa969-a4f3-ef11-ba73-d4f5ef3de4c9,DT_AT_EV_Owners,OTHER,REVIEW,False,1013929,2025-02-25,
f671cd1f-f1db-ee11-ba52-d4f5ef3de439,DT_AT_Last_Click,OTHER,REVIEW,False,8247470,2024-03-08,
f2ee13cb-f0db-ee11-ba52-d4f5ef3de439,DT_AT_Promo_Subscriber_Staging,OTHER,REVIEW,False,10654454,2024-03-08,
4a3142e5-5478-f011-a5ad-5cba2c7c7ee0,DT_AT_Purchase_2_Year,OTHER,REVIEW,True,0,2025-08-13,
bb20c154-914b-f011-a5ae-5cba2c7d39f0,DT_AT_SUV_Owners,OTHER,REVIEW,False,15419092,2025-06-17,
c33e1afa-abdc-ee11-ba52-d4f5ef3de439,DT_AT_Tire_Last_Purchase,OTHER,REVIEW,False,17328312,2024-03-08,
b717c3f0-3045-ef11-ba57-d4f5ef3de4e6,DT_AT_Tire_Last_Purchase_Refresh,OTHER,REVIEW,False,8704431,2024-07-18,
7c7037f6-d5ef-f011-a5ad-5cba2c7c7ee0,DT_AT_Transaction_Log - FILTER,OTHER,REVIEW,True,0,2026-01-12,
709c5d0f-a708-ef11-ba52-d4f5ef3de439,DT_AT_Transaction_Log -- LAST 4 YEARS,OTHER,REVIEW,False,0,2024-05-02,
bc4a0b67-c1b8-ef11-ba5e-d4f5ef3de439,DT_AT_Transaction_log_BU_1,OTHER,REVIEW,True,439502734,2024-12-12,
e94797c9-c5b8-ef11-ba5e-d4f5ef3de439,DT_AT_Transaction_log_BU_2,OTHER,REVIEW,True,0,2024-12-12,
3961a8db-c5b8-ef11-ba5e-d4f5ef3de439,DT_AT_Transaction_log_BU_3,OTHER,REVIEW,True,0,2024-12-12,
e62de40b-c6b8-ef11-ba5e-d4f5ef3de439,DT_AT_Transaction_log_BU_4,OTHER,REVIEW,True,0,2024-12-12,
a6612c24-c6b8-ef11-ba5e-d4f5ef3de439,DT_AT_Transaction_log_BU_5,OTHER,REVIEW,True,0,2024-12-12,
c812859e-8e90-ef11-ba5c-d4f5ef3de497,DT_AT_Truck_Owners,OTHER,REVIEW,False,8157070,2025-06-11,
7a0f31a8-c097-f011-a5ad-5cba2c7c7ee0,DT_AT_Tx_Log_7Day_PhoneData,OTHER,REVIEW,False,1488470,2025-09-22,
e4f68274-abdc-ee11-ba52-d4f5ef3de439,DT_AT_Wiper_Last_Purchase,OTHER,REVIEW,False,831576,2024-03-08,
3d83c2d9-44c1-ee11-ba52-d4f5ef3de439,DT_PROD_AbandonCart_Subkey0,OTHER,REVIEW,True,27507,2024-02-01,
63aa8358-8d57-f011-a5ae-5cba2c7d39f0,DT_ThankYou_ErrorLogging,OTHER,REVIEW,False,53490,2025-07-17,
1c7e7835-e06b-f011-a5ae-5cba2c7d39f0,DT_Thank_You_DigitalReceipt_Keyword_Status,OTHER,REVIEW,False,3040653,2025-07-28,
6c619e40-8457-f011-a5ae-5cba2c7d39f0,DT_Thank_You_SMS_Click_Tracking,OTHER,REVIEW,False,53487,2025-07-24,
fd0b3da9-1f6f-f011-a5ae-5cba2c7d39f0,DT_Thank_You_SMS_Click_Tracking - filtered,OTHER,REVIEW,False,2,2025-08-01,
8129793d-8663-f011-a5ae-5cba2c7d39f0,DT_Thank_You_SMS_Email_Combined_Click_Tracking,OTHER,REVIEW,False,36151,2025-07-21,
cacab5e2-2858-f011-a5ae-5cba2c7d39f0,DT_Thank_You_SMS_Sends,OTHER,REVIEW,False,76508,2025-07-28,
7d12cb17-e2b7-ef11-ba5e-d4f5ef3de439,DT_Transaction_DE Create Filter for Indexing,OTHER,REVIEW,False,0,2024-12-11,
2f83b938-d884-f011-a5ad-5cba2c7c7ee0,DataExtensionRefresh,OTHER,REVIEW,False,4,2025-08-29,
1105048d-392e-ef11-ba57-d4f5ef3de4e6,DeleteContacts,OTHER,REVIEW,True,0,2024-06-19,
5160cf31-9dda-f011-a5ad-5cba2c7c7ee0,Digital Receipts Not Sent Report - DISTRO,OTHER,REVIEW,True,4,2025-12-16,
b37d11d5-beec-f011-a5ad-5cba2c7c7ee0,DigitalReciepts_InteractiveSurvey,OTHER,REVIEW,False,0,2026-01-08,
16d1451b-fbc1-ee11-ba52-d4f5ef3de439,E2E TEMPLATE - HOME,OTHER,REVIEW,True,0,2024-02-02,
7c616733-ffc1-ee11-ba52-d4f5ef3de439,E2E TEMPLATE - STORE,OTHER,REVIEW,True,0,2024-02-02,
2abe8379-2aca-f011-a5ad-5cba2c7c7ee0,ENT_SMS_SendLog,OTHER,REVIEW,False,1430074,2025-11-25,
6559ff79-ef9d-e211-8b8e-3c4a92e57a48,ENT_SendLog,OTHER,REVIEW,False,1396075726,2024-12-17,
0d5a0857-f955-f011-a5ae-5cba2c7d39f0,ENT_SendLog_AbandonedCart,OTHER,REVIEW,False,1545937,2025-06-30,
2d5f2fa7-7f56-f011-a5ae-5cba2c7d39f0,ENT_SendLog_AbandonedCart_Touch1,OTHER,REVIEW,False,587935,2025-07-01,
6766e4c4-9356-f011-a5ae-5cba2c7d39f0,ENT_SendLog_AbandonedCart_Touch2,OTHER,REVIEW,False,496405,2025-07-01,
a9441801-9456-f011-a5ae-5cba2c7d39f0,ENT_SendLog_AbandonedCart_Touch3,OTHER,REVIEW,False,467487,2025-07-01,
c39ee630-fd55-f011-a5ae-5cba2c7d39f0,ENT_SendLog_AbandonedCartx,OTHER,REVIEW,False,1551694,2025-06-30,
1cd373c5-d85c-f011-a5ae-5cba2c7d39f0,Email_Engagement_Cohorts,OTHER,REVIEW,False,137,2025-07-09,
d93f428b-4c5b-f011-a5ae-5cba2c7d39f0,Engagement_by_Last_Service_Date,OTHER,REVIEW,False,46,2025-07-07,
3ffc909e-6ff1-f011-a5ad-5cba2c7c7ee0,FILTER-AT-Quote to BOPIS,OTHER,REVIEW,True,0,2026-01-14,
0d6082cd-ffdc-f011-a5ad-5cba2c7c7ee0,FILTER-DTC_Promo_Subscriber,OTHER,REVIEW,True,139,2025-12-19,
cc3b69b6-bbc4-f011-a5ad-5cba2c7c7ee0,FILTER-Digital_Receipts_Email,OTHER,REVIEW,True,51428,2025-11-18,
362b6beb-ffdc-f011-a5ad-5cba2c7c7ee0,FILTER-Promo_AbandonCart_Staging,OTHER,REVIEW,True,2,2025-12-19,
cb1ca826-6ff1-f011-a5ad-5cba2c7c7ee0,FILTER-Quote to BOPIS,OTHER,REVIEW,True,0,2026-01-14,
5cccbe07-8f2e-ef11-ba57-d4f5ef3de4e6,FILTERED_DTC_VEHICLE_ID_NEW,OTHER,REVIEW,False,4202,2024-06-19,
bf06e6eb-972e-ef11-ba57-d4f5ef3de4e6,FILTERED_DTC_subscriber_vehicles,OTHER,REVIEW,True,8,2024-06-19,
94a7e03c-e1fc-ee11-ba52-d4f5ef3de439,FILTER_ATC_Product_Review_Send,OTHER,REVIEW,True,306,2024-04-17,
f35f4a3f-29eb-f011-a5ad-5cba2c7c7ee0,FILTER_DTC-DEV_VTV_AirCheck_DE,OTHER,REVIEW,True,14,2026-01-06,
4f992522-e1fc-ee11-ba52-d4f5ef3de439,FILTER_DTC_Product_Review_Send,OTHER,REVIEW,True,2556,2024-04-17,
4e81ee1e-4cb0-f011-a5ad-5cba2c7c7ee0,FILTER_DTC_Promo_Subscriber-wiperLogic,OTHER,REVIEW,True,1477,2025-12-19,
fa25794f-c7ae-f011-a5ad-5cba2c7c7ee0,FILTER_DTC_VTV_AirCheck_DE,OTHER,REVIEW,True,12,2025-11-21,
b8b77964-3d84-f011-a5ad-5cba2c7c7ee0,FILTER_E2E_OrderDeliveredStore_DT Prod,OTHER,REVIEW,True,3,2025-08-28,
9df2f3b0-eb21-ef11-ba57-d4f5ef3de4e6,FILTER_MyAccountPasswordResetTSD_DT_PROD,OTHER,REVIEW,True,0,2024-06-03,
ccd8f0fa-e0fc-ee11-ba52-d4f5ef3de439,FILTER_Product_Review_Send,OTHER,REVIEW,True,2862,2024-04-17,
2be93551-7a18-ef11-ba57-d4f5ef3de4e6,FILTER_Tire_Review_Journey_Audience,OTHER,REVIEW,True,33,2024-05-22,
18b12751-cb1e-ef11-ba57-d4f5ef3de4e6,FILTER_Tire_Review_Journey_Audience_DT,OTHER,REVIEW,True,0,2024-05-30,
57e575ee-d0c0-f011-a5ad-5cba2c7c7ee0,FILTER_VTV_AirCheck_DE-AGE_ALERTs,OTHER,REVIEW,True,2228,2025-11-13,
8b106ec4-d0c0-f011-a5ad-5cba2c7c7ee0,FILTER_VTV_AirCheck_DE-DUALLYs,OTHER,REVIEW,True,348,2025-11-13,
ef6c1ddc-fc3b-f011-a5ae-5cba2c7d39f0,FILTER_email_tracking,OTHER,REVIEW,False,119,2025-05-28,
b5ea9e34-48b9-ee11-ba51-d4f5ef3de496,Filter_DEV_DT_E2E_OrderOutForDeliveryHome,OTHER,REVIEW,True,2,2024-01-22,
81739552-48b9-ee11-ba51-d4f5ef3de496,Filter_DEV_DT_E2E_OrderOutForDeliveryStore,OTHER,REVIEW,True,0,2024-01-22,
560c2525-71b1-ee11-ba51-d4f5ef3de496,Filter_DEV_DT_E2E_OrderShippedStore,OTHER,REVIEW,True,154,2024-01-12,
a392e977-c56e-ef11-ba57-d4f5ef3de4e6,Filter_DT_DEV_TireHotel_Delivered_Customer,OTHER,REVIEW,True,2,2024-09-09,
58eae689-c56e-ef11-ba57-d4f5ef3de4e6,Filter_DT_DEV_TireHotel_Scheduled_Customer,OTHER,REVIEW,True,147,2024-09-09,
0b1a544e-44c1-ee11-ba52-d4f5ef3de439,Filter_DT_Prod_AbandonCart,OTHER,REVIEW,True,316,2024-02-01,
512c63a4-a260-ef11-ba57-d4f5ef3de4e6,Filter_DT_Tire_Review_ErrorLog,OTHER,REVIEW,False,168,2024-08-22,
a442cf9c-2cfc-ee11-ba52-d4f5ef3de439,Filter_LastTireReviewClickDate,OTHER,REVIEW,True,0,2024-04-16,
4a4c4952-cabb-ee11-ba52-d4f5ef3de439,Filter_PROD_ATC_AbadonCart,OTHER,REVIEW,True,3767,2024-01-25,
8a45b690-c7bb-ee11-ba52-d4f5ef3de439,Filter_PROD_DTC_AbandonCart,OTHER,REVIEW,True,25,2024-01-25,
fc028ee1-1055-ef11-ba57-d4f5ef3de4e6,Filter_PROD_Digital_Receipts_SMS,OTHER,REVIEW,False,4,2024-08-07,
a76b30f9-9609-f011-ba73-d4f5ef3de4c9,GAA 43 PitPass Thank You,OTHER,REVIEW,True,31,2025-03-25,
d6ca3d4a-9d56-f011-a5ae-5cba2c7d39f0,Goodyear Nascar July25 VEHICLES,OTHER,REVIEW,True,3520022,2025-07-01,
172771ab-65c4-ee11-ba52-d4f5ef3de439,HISTORICAL_5Year_LastClick,OTHER,REVIEW,False,6619915,2024-02-05,
88fa25bb-8d0d-ef11-ba52-d4f5ef3de439,Hybris_Vehicle_Data,OTHER,REVIEW,False,17726,2024-05-08,
8c3e1737-90e0-ee11-ba52-d4f5ef3de439,JourneyMonitor,OTHER,REVIEW,False,20,2024-03-12,
15a574b6-8e85-ef11-ba5c-d4f5ef3de497,Journey_Threshold_Monitor,OTHER,REVIEW,False,1,2024-12-20,
62cf9050-a808-ef11-ba52-d4f5ef3de439,LAST 4 YEARS -- DT_AT_Transaction_Log,OTHER,REVIEW,False,25665015,2024-05-02,
976ffe9c-721f-ef11-ba57-d4f5ef3de4e6,LR_DEV_AT_Order Confirmation V2,OTHER,REVIEW,True,61,2024-05-31,
5b766d4b-ad13-ef11-ba57-d4f5ef3de4e6,MLS Chicago Fire FC,OTHER,REVIEW,True,401135,2024-05-16,
8fe321aa-4a19-ef11-ba57-d4f5ef3de4e6,MLS Chicago Fire FC TransLog,OTHER,REVIEW,True,231377,2024-05-23,
e8735c5d-ad13-ef11-ba57-d4f5ef3de4e6,MLS FC Cincinnati,OTHER,REVIEW,True,64656,2024-05-16,
ea1f2cbc-4a19-ef11-ba57-d4f5ef3de4e6,MLS FC Cincinnati TransLog,OTHER,REVIEW,True,27219,2024-05-23,
f5b56039-ad13-ef11-ba57-d4f5ef3de4e6,MLS Inter Miami FC,OTHER,REVIEW,True,34696,2024-05-16,
aeaaca91-4a19-ef11-ba57-d4f5ef3de4e6,MLS Inter Miami FC TransLog,OTHER,REVIEW,True,18797,2024-05-23,
